alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,Employment_mean_pred,Employment_mean_sigma_emul,Employment_mean_var_obs,Employment_mean_var_ev,Employment_mean_var_md,Employment_mean_var_cu,Employment_mean_var_total,Employment_mean_I,Output_mean_pred,Output_mean_sigma_emul,Output_mean_var_obs,Output_mean_var_ev,Output_mean_var_md,Output_mean_var_cu,Output_mean_var_total,Output_mean_I,Consumption_mean_pred,Consumption_mean_sigma_emul,Consumption_mean_var_obs,Consumption_mean_var_ev,Consumption_mean_var_md,Consumption_mean_var_cu,Consumption_mean_var_total,Consumption_mean_I,metrics_used,I_max,nroy
0.8163147255882439,0.0884316168795208,0.9027157002741688,1.3561730855124587,0.0528601245406804,0.0227882898400139,8.579100365028875,3.882620904637905,2.429974864398021,0.7634521337165082,1.056929238261905,0.1908958318435502,0.317550061237376,10.024930816952171,1.2875861146623044,25.0,12.961124999999987,56.25,1.657878002671169,95.86900300267115,5.614701587039593,14.539035953856512,4.336291071126726,100.0,46.55971343393368,225.0,18.803420253533368,390.36313368746704,3.3132026423265115,10.137091533690878,3.8698755299464738,100.0,26.56816902291171,225.0,14.975936617278501,366.5441056401902,3.6490813203071375,3,5.614701587039593,False
0.7888826575529403,0.0732700178665442,1.2385997908842417,1.0885178948615375,0.0367874456078888,0.0130496809983029,4.420902228251464,3.240460954227419,4.427674406751164,0.9428653297212228,2.3492470026621977,0.3203229118807766,0.1832765583898209,80.73766291956139,1.4864672483599626,25.0,12.961124999999987,56.25,2.2095848804468385,96.42070988044682,1.6027104800106584,85.20168638255598,4.999510352862257,100.0,46.55971343393368,225.0,24.995103768376886,396.5548172023106,0.26121165417119535,99.63063703543082,4.460849081286335,100.0,26.56816902291171,225.0,19.899174526013134,371.4673435489249,1.018530581146712,3,1.6027104800106584,True
0.7888826575529403,0.0732700178665442,1.2385997908842417,1.0885178948615375,0.0367874456078888,0.0130496809983029,4.420902228251464,3.240460954227419,4.427674406751164,0.9428653297212228,2.3492470026621977,0.3203229118807766,0.1832765583898209,80.73766291956139,1.4864672483599626,25.0,12.961124999999987,56.25,2.2095848804468385,96.42070988044682,1.6027104800106584,85.20168638255598,4.999510352862257,100.0,46.55971343393368,225.0,24.995103768376886,396.5548172023106,0.26121165417119535,99.63063703543082,4.460849081286335,100.0,26.56816902291171,225.0,19.899174526013134,371.4673435489249,1.018530581146712,3,1.6027104800106584,True
0.6444770061021726,0.0441002676740153,1.0064724992035012,1.6276346513173587,0.0143776286021383,0.0021679715946159,9.784138666770016,3.5467492939277614,4.127785731970566,0.5721927422568853,1.956078560513796,0.1694854153641806,0.2866974651179298,79.17007509252963,1.2875861146623044,25.0,12.961124999999987,56.25,1.657878002671169,95.86900300267115,1.4472149702183503,127.91895241319028,4.336291071126726,100.0,46.55971343393368,225.0,18.803420253533368,390.36313368746704,2.4253416072666862,83.46586007446277,3.8698755299464738,100.0,26.56816902291171,225.0,14.975936617278501,366.5441056401902,0.18102889693777083,3,2.4253416072666862,True
0.6444770061021726,0.0441002676740153,1.0064724992035012,1.6276346513173587,0.0143776286021383,0.0021679715946159,9.784138666770016,3.5467492939277614,4.127785731970566,0.5721927422568853,1.956078560513796,0.1694854153641806,0.2866974651179298,79.17007509252963,1.2875861146623044,25.0,12.961124999999987,56.25,1.657878002671169,95.86900300267115,1.4472149702183503,127.91895241319028,4.336291071126726,100.0,46.55971343393368,225.0,18.803420253533368,390.36313368746704,2.4253416072666862,83.46586007446277,3.8698755299464738,100.0,26.56816902291171,225.0,14.975936617278501,366.5441056401902,0.18102889693777083,3,2.4253416072666862,True
0.7448687582668364,0.1150050560332249,1.3652174875823957,1.5204228600728795,0.0300338122626698,0.0207218066123766,10.493854042126758,2.666890834472518,1.7585826321302078,0.6534120670475427,1.8558391465918933,0.283357813203883,0.3290649287302643,25.67502988236162,1.4864672483599626,25.0,12.961124999999987,56.25,2.2095848804468385,96.42070988044682,4.004822193472267,29.016655993574936,4.999510352862257,100.0,46.55971343393368,225.0,24.995103768376886,396.5548172023106,2.560216561259415,27.034827392308944,4.460849081286335,100.0,26.56816902291171,225.0,19.899174526013134,371.4673435489249,2.748084432475655,3,4.004822193472267,False
0.7448687582668364,0.1150050560332249,1.3652174875823957,1.5204228600728795,0.0300338122626698,0.0207218066123766,10.493854042126758,2.666890834472518,1.7585826321302078,0.6534120670475427,1.8558391465918933,0.283357813203883,0.3290649287302643,25.67502988236162,1.4864672483599626,25.0,12.961124999999987,56.25,2.2095848804468385,96.42070988044682,4.004822193472267,29.016655993574936,4.999510352862257,100.0,46.55971343393368,225.0,24.995103768376886,396.5548172023106,2.560216561259415,27.034827392308944,4.460849081286335,100.0,26.56816902291171,225.0,19.899174526013134,371.4673435489249,2.748084432475655,3,4.004822193472267,False
0.8556193059770678,0.1080794692550184,1.1665821630917077,1.1954123475954148,0.0238043301580494,0.0165456534564787,6.601775470691579,4.563961094005916,2.309140001762417,0.7777213805473101,1.6064490429995877,0.110356084309075,0.1726757836890111,76.84384118166332,1.4864672483599626,25.0,12.961124999999987,56.25,2.2095848804468385,96.42070988044682,1.2061669183319035,90.67030906696141,4.999510352862257,100.0,46.55971343393368,225.0,24.995103768376886,396.5548172023106,0.5358279751824119,91.42393723412616,4.460849081286335,100.0,26.56816902291171,225.0,19.899174526013134,371.4673435489249,0.592728061196243,3,1.2061669183319035,True
0.8556193059770678,0.1080794692550184,1.1665821630917077,1.1954123475954148,0.0238043301580494,0.0165456534564787,6.601775470691579,4.563961094005916,2.309140001762417,0.7777213805473101,1.6064490429995877,0.110356084309075,0.1726757836890111,76.84384118166332,1.4864672483599626,25.0,12.961124999999987,56.25,2.2095848804468385,96.42070988044682,1.2061669183319035,90.67030906696141,4.999510352862257,100.0,46.55971343393368,225.0,24.995103768376886,396.5548172023106,0.5358279751824119,91.42393723412616,4.460849081286335,100.0,26.56816902291171,225.0,19.899174526013134,371.4673435489249,0.592728061196243,3,1.2061669183319035,True
0.9089802275253672,0.0550311186837673,1.3298912828627227,1.8586597323496603,0.0412359016759292,0.0103398901256728,5.765444069880099,4.63147483049957,3.548442530903699,0.4267668486460101,2.7052704658274296,0.4003456726722397,0.1042383528630269,16.120095268990063,1.2875861146623044,25.0,12.961124999999987,56.25,1.657878002671169,95.86900300267115,4.992191601500959,20.016089261668625,4.336291071126726,100.0,46.55971343393368,225.0,18.803420253533368,390.36313368746704,3.0359902951509534,14.923496439213146,3.8698755299464738,100.0,26.56816902291171,225.0,14.975936617278501,366.5441056401902,3.399077690117727,3,4.992191601500959,False
0.9089802275253672,0.0550311186837673,1.3298912828627227,1.8586597323496603,0.0412359016759292,0.0103398901256728,5.765444069880099,4.63147483049957,3.548442530903699,0.4267668486460101,2.7052704658274296,0.4003456726722397,0.1042383528630269,16.120095268990063,1.2875861146623044,25.0,12.961124999999987,56.25,1.657878002671169,95.86900300267115,4.992191601500959,20.016089261668625,4.336291071126726,100.0,46.55971343393368,225.0,18.803420253533368,390.36313368746704,3.0359902951509534,14.923496439213146,3.8698755299464738,100.0,26.56816902291171,225.0,14.975936617278501,366.5441056401902,3.399077690117727,3,4.992191601500959,False
