alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,seed,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,AvgPrice_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,bad_run,error
0.48168550189798975,0.15438587392283792,0.7261029728724027,0.9258864593170932,0.04084256034533015,0.01357030418218476,2.6590086939228987,2.3966860174219495,3.8847474885940896,0.5213269877888321,1.1084029737985097,0.3965189642402751,0.013397473239477858,1,60.0,0.40000000000000013,52.310489751243075,43.56617837235046,0.8438020393941917,0.0,9.229512489563307,0.0,-0.049526217175941634,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.12913553434042951,0.10586215393338166,0.7147730067684182,1.2241675714094344,0.013169423991394046,0.03926680692073881,4.355439931632972,4.038991754823817,2.717260070718157,0.3848453124622271,3.869826253749881,0.4329122853237836,0.06679757008694226,0,44.06666666666667,0.5593333333333333,52.289786531614816,31.56914113229122,0.6206699424762523,0.0,15.748831915826605,0.0,-1.704195829201106,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.12913553434042951,0.10586215393338166,0.7147730067684182,1.2241675714094344,0.013169423991394046,0.03926680692073881,4.355439931632972,4.038991754823817,2.717260070718157,0.3848453124622271,3.869826253749881,0.4329122853237836,0.06679757008694226,1,42.03333333333333,0.5796666666666668,49.952942946384645,30.09194358496779,0.6190583713591014,0.0,15.022146025608826,0.0,-1.281339384154903,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.6376445192413822,0.034513157666875086,1.1735896280049758,0.888811832065918,0.1272696426416556,0.008945828079380118,9.230177664433661,6.867598532562699,4.0245381320352145,0.5024654994353135,2.9627152110134563,0.5271625075033198,0.044012164966631254,0,99.96666666666667,0.00033333333333333365,89.42958595145332,139.09521122358612,1.4665157422968804,299.69436997834947,0.0,122347.41552089746,124347.24455513187,6.833333333333333,6.833333333333333,0.0,1.0,6.25,0.0,1.0,False,
0.6376445192413822,0.034513157666875086,1.1735896280049758,0.888811832065918,0.1272696426416556,0.008945828079380118,9.230177664433661,6.867598532562699,4.0245381320352145,0.5024654994353135,2.9627152110134563,0.5271625075033198,0.044012164966631254,1,99.96666666666667,0.00033333333333333365,89.55284731457462,139.11924874339323,1.4556743268526167,299.62998379155556,0.0,112540.16749593109,114553.21449341738,7.066666666666666,7.066666666666666,0.0,1.0,6.25,0.0,1.0,False,
0.4267589860492649,0.09833761326177975,1.4717907634708225,0.6225869428417324,0.04893111509910245,0.052714186801367316,3.2537349302722633,3.6086923851453703,1.7867537819913686,0.6939684253305769,0.8531309986569706,0.3499289710032498,0.4777456971515977,0,30.1,0.6989999999999997,18.352923129897896,44.351128413469404,2.545624279129862,0.0,14.4257231109521,0.0,-4.000126544712833,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.4267589860492649,0.09833761326177975,1.4717907634708225,0.6225869428417324,0.04893111509910245,0.052714186801367316,3.2537349302722633,3.6086923851453703,1.7867537819913686,0.6939684253305769,0.8531309986569706,0.3499289710032498,0.4777456971515977,1,32.233333333333334,0.6776666666666666,19.657280026771666,47.51609401927294,2.534189821343615,0.0,14.062864184834286,0.0,-3.4324579364829333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.3290291605191119,0.04488395134058542,0.5861573009174373,1.7124554705835284,0.04401058618525394,0.04501922664799293,5.894832866229935,6.025234433661314,2.9368100896150064,0.2580478146026981,2.7014947815987167,0.08346725292458171,0.11562352404169958,0,39.266666666666666,0.6073333333333333,64.989718324373,23.075059078690938,0.36058215998715376,0.0,11.482296191769763,0.0,-2.6863319224443547,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.3290291605191119,0.04488395134058542,0.5861573009174373,1.7124554705835284,0.04401058618525394,0.04501922664799293,5.894832866229935,6.025234433661314,2.9368100896150064,0.2580478146026981,2.7014947815987167,0.08346725292458171,0.11562352404169958,1,33.266666666666666,0.6673333333333333,55.04003377263685,19.548345985613018,0.36009130150090285,0.0,9.749749771951196,0.0,-2.201528811829178,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.8707416014634524,0.17339539671769805,1.5479471610367215,1.0288330757007578,0.1313658619435447,0.026317947603676162,5.04637273776169,6.36242299508905,3.7647562716785545,0.8210805940302106,3.158444297855513,0.5770342496117609,0.18534889706162982,0,55.0,0.44999999999999996,56.011449947941855,85.13709385701965,1.5939800987185608,0.0,0.47933186055569765,0.0,-3.834083841619956,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.8707416014634524,0.17339539671769805,1.5479471610367215,1.0288330757007578,0.1313658619435447,0.026317947603676162,5.04637273776169,6.36242299508905,3.7647562716785545,0.8210805940302106,3.158444297855513,0.5770342496117609,0.18534889706162982,1,57.53333333333333,0.4246666666666668,58.41330542894398,89.06275831166904,1.5906545401374488,0.0,0.8811605334862199,0.0,-3.48038887779896,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.8531632544582485,0.14245007454981173,0.5667451666790391,1.3586123064812734,0.11004415921454261,0.03293479714152044,6.289379251661751,2.033784099662167,3.579360246452752,0.42235156410116304,1.8957182712246936,0.21587007548613704,0.26535503589169884,0,32.8,0.6719999999999998,43.02405140822028,18.58924146707248,0.4401751148992882,0.0,1.1339127353574103e-20,0.0,-0.6231037598106675,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.8531632544582485,0.14245007454981173,0.5667451666790391,1.3586123064812734,0.11004415921454261,0.03293479714152044,6.289379251661751,2.033784099662167,3.579360246452752,0.42235156410116304,1.8957182712246936,0.21587007548613704,0.26535503589169884,1,33.233333333333334,0.6676666666666666,43.573564580458154,18.834831039300067,0.439548647860813,0.0,0.08020601322896843,0.0,-0.2684354704920917,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.7173275587052182,0.11796854659832588,1.3866780370657303,1.6554090502173266,0.07007935183403632,0.058769610084962856,7.598617473647934,4.222084340191792,2.316664009384695,0.5897538430135103,2.093808514967576,0.008086723759019384,0.09234961357866238,0,53.43333333333333,0.46566666666666673,85.04566315422844,74.09482978054552,0.8827172637837006,0.0,1.2120946204111391,0.0,-5.033995776908726,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.7173275587052182,0.11796854659832588,1.3866780370657303,1.6554090502173266,0.07007935183403632,0.058769610084962856,7.598617473647934,4.222084340191792,2.316664009384695,0.5897538430135103,2.093808514967576,0.008086723759019384,0.09234961357866238,1,54.733333333333334,0.45266666666666666,87.16591781266061,75.89751122873126,0.8813924769795304,0.0,0.9892294092600499,0.0,-4.401117517990403,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.49568527971125564,0.12500220515591717,1.0609990942855876,2.0809710775912778,0.025123761113738256,0.0009590449088479951,8.904068375906785,7.700090207032076,4.60804364418092,0.13551613967137044,1.279115537957244,0.3175162043454396,0.31463698964401554,0,57.0,0.42999999999999994,118.39614375682456,64.59822054200437,0.5494274865274723,95.79649963377113,9.585266248111884,0.0,117.97416893458438,0.7333333333333333,0.7333333333333333,0.0,1.0,0.5875,0.0,1.0,False,
0.49568527971125564,0.12500220515591717,1.0609990942855876,2.0809710775912778,0.025123761113738256,0.0009590449088479951,8.904068375906785,7.700090207032076,4.60804364418092,0.13551613967137044,1.279115537957244,0.3175162043454396,0.31463698964401554,1,52.0,0.4800000000000001,108.22280905349774,58.369922658603976,0.5430909030525358,70.26793228818876,9.007447614706917,0.0,88.66626072653342,0.5,0.5,0.0,1.0,0.4625,0.0,1.0,False,
0.16314800275035105,0.19647652743962726,1.717427968972948,1.4560475952006187,0.007239215879714642,0.036562523147183355,11.24442301806463,4.9233142179042195,3.1422973648235515,0.17005759705242957,2.319065464487418,0.6837910671344467,0.46832215192146787,0,26.1,0.7389999999999998,36.982906112696945,45.139731782231394,1.2437554211863362,0.0,19.752254501608117,0.0,-1.2424814852708088,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.16314800275035105,0.19647652743962726,1.717427968972948,1.4560475952006187,0.007239215879714642,0.036562523147183355,11.24442301806463,4.9233142179042195,3.1422973648235515,0.17005759705242957,2.319065464487418,0.6837910671344467,0.46832215192146787,1,30.133333333333333,0.6986666666666664,42.41961646326673,51.80907706401966,1.2421418418790344,0.0,24.838204774047874,0.0,-0.8487469350909208,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.7753032329598324,0.18980796825414475,0.9351410434038732,2.228842121443121,0.0939563166948808,0.05601757990175061,8.494347666683911,5.855562773670277,4.9138051708526715,0.3350104028196112,2.4656545081749677,0.44019597659954307,0.4380006314301162,0,30.0,0.6999999999999997,64.05400296849281,28.054231302116396,0.44230205397184835,0.0,0.8990820191030741,0.0,-4.564129477024208,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
0.7753032329598324,0.18980796825414475,0.9351410434038732,2.228842121443121,0.0939563166948808,0.05601757990175061,8.494347666683911,5.855562773670277,4.9138051708526715,0.3350104028196112,2.4656545081749677,0.44019597659954307,0.4380006314301162,1,40.0,0.6000000000000001,85.13844804593064,37.40564173615518,0.4440824352148392,0.0,0.7174855144454549,0.0,-3.960887284575007,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,
