,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,Defaults,BalanceOK,scenario
253,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,141.75314298273622,587.7814451872831,1.3814515729456054,-0.5193774595053683,0.0,141.75314298273622,0,True,cost_shock
254,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,142.40262677631483,589.1289364287593,1.3814515729456054,-0.5193774595053683,0.0,142.40262677631483,0,True,cost_shock
255,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,143.05211056989347,590.4764276702354,1.3814515729456054,-0.5193774595053683,0.0,143.05211056989347,0,True,cost_shock
256,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,143.7015943634721,591.8239189117116,1.3814515729456054,-0.5193774595053683,0.0,143.7015943634721,0,True,cost_shock
257,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,144.35107815705075,593.1714101531876,1.3814515729456054,-0.5193774595053683,0.0,144.35107815705075,0,True,cost_shock
258,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,145.00056195062942,594.5189013946638,1.3814515729456054,-0.5193774595053683,0.0,145.00056195062942,0,True,cost_shock
259,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,145.65004574420803,595.8663926361401,1.3814515729456054,-0.5193774595053683,0.0,145.65004574420803,0,True,cost_shock
260,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,146.29952953778667,597.2138838776161,1.3814515729456054,-0.5193774595053683,0.0,146.29952953778667,0,True,cost_shock
261,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,146.9490133313653,598.5613751190923,1.3814515729456054,-0.5193774595053683,0.0,146.9490133313653,0,True,cost_shock
262,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,147.59849712494395,599.9088663605685,1.3814515729456054,-0.5193774595053683,0.0,147.59849712494395,0,True,cost_shock
263,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,148.2479809185226,601.2563576020445,1.3814515729456054,-0.5193774595053683,0.0,148.2479809185226,0,True,cost_shock
264,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,148.89746471210123,602.6038488435208,1.3814515729456054,-0.5193774595053683,0.0,148.89746471210123,0,True,cost_shock
265,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,149.54694850567986,603.9513400849968,1.3814515729456054,-0.5193774595053683,0.0,149.54694850567986,0,True,cost_shock
266,32,0.6,37.75051620642136,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,150.1964322992585,605.298831326473,1.3814515729456054,-0.5193774595053683,0.0,150.1964322992585,0,True,cost_shock
267,32,0.6,37.730945976766854,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,150.86548632249165,606.6463225679493,1.3814515729456054,-0.5193774595053683,0.0,150.86548632249165,0,True,cost_shock
268,32,0.6,37.614558505450354,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,151.6509278170413,607.9938138094253,1.3814515729456054,-0.5193774595053683,0.0,151.6509278170413,0,True,cost_shock
269,32,0.6,37.614558505450354,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,152.43636931159097,609.3413050509015,1.3814515729456054,-0.5193774595053683,0.0,152.43636931159097,0,True,cost_shock
270,32,0.6,37.614558505450354,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,153.22181080614058,610.6887962923777,1.3814515729456054,-0.5193774595053683,0.0,153.22181080614058,0,True,cost_shock
271,32,0.6,37.614558505450354,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,154.00725230069025,612.0362875338537,1.3814515729456054,-0.5193774595053683,0.0,154.00725230069025,0,True,cost_shock
272,32,0.6,37.614558505450354,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,154.7926937952399,613.38377877533,1.3814515729456054,-0.5193774595053683,0.0,154.7926937952399,0,True,cost_shock
273,32,0.6,37.614558505450354,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,155.57813528978954,614.731270016806,1.3814515729456054,-0.5193774595053683,0.0,155.57813528978954,0,True,cost_shock
274,32,0.6,37.614558505450354,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,156.3635767843392,616.0787612582822,1.3814515729456054,-0.5193774595053683,0.0,156.3635767843392,0,True,cost_shock
275,32,0.6,37.614558505450354,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,157.14901827888883,617.4262524997584,1.3814515729456054,-0.5193774595053683,0.0,157.14901827888883,0,True,cost_shock
276,32,0.6,37.614558505450354,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,157.9344597734385,618.7737437412345,1.3814515729456054,-0.5193774595053683,0.0,157.9344597734385,0,True,cost_shock
277,32,0.6,37.614558505450354,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,158.71990126798815,620.1212349827107,1.3814515729456054,-0.5193774595053683,0.0,158.71990126798815,0,True,cost_shock
278,32,0.6,37.614558505450354,27.861640752361147,29.2091319938373,38.400000000000006,0.0,0.0,0.0,159.5053427625378,621.4687262241869,1.3814515729456054,-0.5193774595053683,0.0,159.5053427625378,0,True,cost_shock
